State,County,Prevalence,Number in Group
GA,13251,0.010222657891051673,19
GA,13293,0.005114819794879907,17
GA,13217,0.004409164206311492,49
GA,13101,0.006685436374279466,1109
GA,13183,0.01042938542938543,18
GA,13193,0.006550255073008773,587
GA,13061,0.0068295391449194895,42
GA,13129,0.005805916505391208,35
GA,13005,0.0072755428919456765,277
GA,13237,0.023076617547761847,52
GA,13037,0.006146651726438375,86
GA,13257,0.011093321134492223,36
GA,13055,0.0068264342774146695,20
GA,13277,0.009702803881121552,56
GA,13149,0.008660042964554244,12
GA,13111,0.00815089830580805,18
GA,13171,0.005174501215225197,2457
GA,13179,0.01018808777429467,52
GA,13009,0.01316554853220615,60
GA,13209,0.0068295391449194895,42
GA,13049,0.006550255073008773,587
GA,13289,0.006685436374279466,1109
GA,13075,0.005066629650194336,13
GA,13069,0.0018901059649958328,13
GA,13063,0.003671893945517743,163
GA,13033,0.0034244935102255855,12
GA,13259,0.006146651726438375,86
GA,13233,0.008839463929284289,45
GA,13303,0.007093437696554616,18
GA,13315,0.006146651726438375,86
GA,13155,0.0072755428919456765,277
GA,13085,0.006722887303178628,11
GA,13079,0.006685436374279466,1109
GA,13043,0.0072755428919456765,277
GA,13269,0.014390602055800294,14
GA,13025,0.012559637890959508,29
GA,13051,0.00594245127041675,142
GA,13207,0.007405284028474512,13
GA,13309,0.0068295391449194895,42
GA,13239,0.0068295391449194895,42
GA,13261,0.0035772298370170285,17
GA,13235,0.006685436374279466,1109
GA,13295,0.012698638922539729,81
GA,13169,0.015672814490116614,35
GA,13219,0.011627906976744186,16
GA,13151,0.006714988883319839,92
GA,13287,0.006550255073008773,587
GA,13299,0.006091214002081807,27
GA,13117,0.007001665659409502,44
GA,13047,0.013999352827971457,74
GA,13157,0.0063795039297744206,32
GA,13159,0.005174501215225197,2457
GA,13123,0.005264899666054935,16
GA,13227,0.005821046394088327,15
GA,13229,0.007220997102953258,16
GA,13187,0.006550255073008773,587
GA,13321,0.012720543318121384,30
GA,13013,0.008930559011091178,60
GA,13199,0.005561985596707819,15
GA,13057,0.00776407182433454,79
GA,13213,0.006242867691481507,34
GA,13143,0.013771996939556235,42
GA,13165,0.008883875061693577,12
GA,13141,0.0072755428919456765,277
GA,13127,0.010293642031070516,82
GA,13221,0.006685436374279466,1109
GA,13205,0.004091262769508798,15
GA,13045,0.013496388290457483,155
GA,13121,0.005551475898655262,484
GA,13153,0.006423200711238534,83
GA,13297,0.005646923519263945,47
GA,13015,0.005887616769672083,65
GA,13137,0.005918410484041429,23
GA,13301,0.006146651726438375,86
GA,13029,0.010800617178124465,24
GA,13053,0.005768828473335986,632
GA,13021,0.009852297772953057,210
GA,13197,0.005768828473335986,632
