State,County,Prevalence,Number in Group
GA,13251,0.016944405545441816,35
GA,13293,0.009122307469218804,30
GA,13217,0.011435782782447475,136
GA,13101,0.010701089817710327,1799
GA,13183,0.013074888074888075,24
GA,13193,0.00970769643336015,17
GA,13061,0.012867851193781232,83
GA,13129,0.010724211690409324,63
GA,13005,0.013917004048582995,21
GA,13237,0.007983476982960638,20
GA,13037,0.012390458116624458,175
GA,13257,0.022358188472095152,71
GA,13055,0.018242556281771967,55
GA,13277,0.008419283367713347,52
GA,13149,0.014634801288936627,19
GA,13111,0.02278837536807067,49
GA,13171,0.012017441242156758,21
GA,13179,0.012225705329153605,62
GA,13009,0.013204327762050645,63
GA,13209,0.014109184802655847,13
GA,13049,0.010342455925066428,948
GA,13289,0.010701089817710327,1799
GA,13075,0.0057606885063853416,17
GA,13069,0.006831170377425884,41
GA,13063,0.00557149785789346,253
GA,13033,0.015589827098998994,57
GA,13259,0.012390458116624458,175
GA,13233,0.011456079437763129,64
GA,13303,0.010482912852051156,27
GA,13315,0.012390458116624458,175
GA,13155,0.008651926347703912,12
GA,13085,0.021171197735448486,34
GA,13079,0.013680696471820384,20
GA,13043,0.011206701381027848,17
GA,13269,0.011551639745472344,11
GA,13025,0.008644945561309791,18
GA,13051,0.013812584799483975,339
GA,13207,0.01485834408293918,27
GA,13309,0.01712126579289172,13
GA,13239,0.012867851193781232,83
GA,13261,0.0077384971984450004,40
GA,13235,0.012361049355269008,13
GA,13295,0.013439749162687949,87
GA,13169,0.01281945248531966,28
GA,13219,0.02887379148157826,41
GA,13151,0.009664443330634487,138
GA,13287,0.010342455925066428,948
GA,13299,0.009021165041057867,42
GA,13117,0.01705458351144588,116
GA,13047,0.016707256842141117,91
GA,13157,0.016042325882072744,87
GA,13159,0.00829938900203666,17
GA,13123,0.0151929961791871,46
GA,13227,0.017916274530307783,49
GA,13229,0.009815367319583171,19
GA,13187,0.020894901144640998,45
GA,13321,0.010133314168672967,25
GA,13013,0.016054054761873583,113
GA,13199,0.008294753086419753,23
GA,13057,0.01037877642496954,109
GA,13213,0.009867758609115929,55
GA,13143,0.019694522372410667,65
GA,13165,0.01325530564760629,17
GA,13141,0.011914232633241347,456
GA,13127,0.007070605685480723,57
GA,13221,0.02927701419152978,23
GA,13205,0.00471875705931076,17
GA,13045,0.015524014700291472,179
GA,13121,0.007597926075270175,683
GA,13153,0.014362607598949683,188
GA,13297,0.01281196089706728,100
GA,13015,0.020732105073887917,226
GA,13137,0.02155992390615092,84
GA,13301,0.012390458116624458,175
GA,13029,0.017658151894393966,40
GA,13053,0.014228464311936766,1578
GA,13021,0.01041152669495707,219
GA,13197,0.014228464311936766,1578
GA,13181,0.017395688894491366,12
GA,13097,0.021886206514104032,271
GA,13305,0.011985688729874776,47
GA,13103,0.02438430245304621,95
GA,13081,0.00705412484763609,25
GA,13007,0.010701089817710327,1799
GA,13019,0.008918657545041012,23
GA,13189,0.016153890062218162,52
GA,13093,0.007548059912725558,12
GA,13135,0.007612527660104337,557
GA,13125,0.012867851193781232,83
GA,13313,0.009470719138837342,119
GA,13175,0.007811876181097123,50
