State,County,Prevalence,Number in Group
GA,13231,0.027839431796562876,40
GA,13227,0.01732046530402554,42
GA,13247,0.009509718891893271,83
GA,13301,0.021914949126010958,14
GA,13229,0.015686109592497582,34
GA,13019,0.019551210842035104,47
GA,13289,0.03200942083288727,26
GA,13219,0.0126145266232904,17
GA,13029,0.02790615784145429,55
GA,13017,0.01944234621826661,52
GA,13101,0.014062393659070326,2376
GA,13297,0.014830684996726774,106
GA,13167,0.038399729341114776,39
GA,13257,0.009826195615131206,29
GA,13069,0.013970877607241243,84
GA,13075,0.011880183997971677,29
GA,13007,0.014062393659070326,2376
GA,13303,0.015919623589344466,41
GA,13129,0.014288947566955866,83
GA,13147,0.006305688827964359,16
GA,13063,0.008368306865208466,387
GA,13133,0.011900746807998073,21
GA,13059,0.007612083433229441,89
GA,13123,0.010807234230260256,31
GA,13111,0.012806211235553968,24
GA,13233,0.015304336228598102,79
GA,13095,0.01162366376164513,192
GA,13255,0.014557244350635927,119
GA,13291,0.012141874514025958,18
GA,13105,0.011823890133294166,29
GA,13141,0.01777109731646545,614
GA,13109,0.013368688542702465,23
GA,13185,0.013693708632149125,176
GA,13099,0.006886553098948894,12
GA,13175,0.019673953316042977,138
GA,13197,0.013079667063020214,12
GA,13097,0.013088671042995074,178
GA,13093,0.00955393454263766,14
GA,13087,0.011502317472466727,46
GA,13249,0.014148576780278957,189
GA,13271,0.02386977634908693,30
GA,13171,0.014009786247746587,25
GA,13033,0.010552975939214858,36
GA,13117,0.011234047369761453,71
GA,13223,0.013973496279357463,132
GA,13267,0.015387380909581161,37
GA,13221,0.014062393659070326,2376
GA,13153,0.013947207535254321,184
GA,13173,0.017810331534309946,21
GA,13107,0.01763579294568282,56
GA,13015,0.012541538046320192,129
GA,13299,0.018692832829406508,87
GA,13287,0.013958309271288438,1243
GA,13211,0.01126697087488029,17
GA,13047,0.014383182740180711,87
GA,13187,0.0090007826767545,19
GA,13025,0.01906832817596387,41
GA,13143,0.01303490266700969,40
GA,13181,0.01414642773696098,1551
GA,13155,0.03745072273324573,45
GA,13159,0.011294576310056186,18
GA,13169,0.023117076808351976,50
GA,13319,0.010473815461346634,14
GA,13295,0.019695522560852073,124
GA,13121,0.012797013369688635,1126
GA,13285,0.010936800670208982,85
GA,13201,0.017743514439549683,14
GA,13139,0.006122173311932874,138
GA,13269,0.03448625621259763,31
GA,13145,0.0253526620295131,35
GA,13307,0.014148576780278957,189
GA,13177,0.017580107293025952,43
GA,13245,0.007755146920902675,212
GA,13083,0.015209125475285171,19
