State,County,Total Cost,Number of Children
GA,1,21333.396369306218,2714
GA,3,7118.526388426388,1560
GA,5,14737.871013708509,1641
GA,7,4969.2747801218375,384
GA,9,91030.92288647515,5265
GA,11,7728.039775504424,1890
GA,13,110422.98432986382,8743
GA,15,152794.1019422045,12281
GA,17,32531.342516302084,3045
GA,19,24379.703542855565,2721
GA,21,460152.74990731187,24072
GA,23,17034.46296760157,1326
GA,25,11024.409820734822,2474
GA,27,17545.890200806647,2209
GA,29,25910.20554127017,2443
GA,31,53364.073396945714,7058
GA,33,15652.106228303288,3906
GA,35,27245.913382548257,2752
GA,37,27738.527338402342,733
GA,39,30987.522850257956,4631
GA,43,10430.994722869722,1733
GA,45,148698.45481980385,12896
GA,47,55756.348608868444,6908
GA,49,11346.382407407407,1311
GA,51,381062.4190063202,28281
GA,53,651.1309523809524,426
GA,55,27039.89082123534,3379
GA,57,124725.88812194564,13631
GA,59,156291.35915234732,13135
GA,61,6415.168487394959,604
GA,63,801472.586182558,53542
GA,65,11257.16602103672,1188
GA,67,626787.3205569759,58619
GA,69,44108.226463730505,6780
GA,71,49069.385602180155,8030
GA,73,97288.59324202352,7503
GA,75,26660.679625929628,2787
GA,77,112326.35200833168,10932
GA,79,15344.710351250056,1485
GA,81,38421.679422054964,3707
GA,83,7379.927104404309,1273
GA,85,14009.516216437314,1695
GA,87,100148.04242385428,4670
GA,89,1505978.0045638988,88671
GA,91,14333.87519851542,2481
GA,93,11439.045926124523,1510
GA,95,401949.2910031781,18223
GA,97,238878.84975131802,15649
GA,99,15356.757158772596,1882
GA,101,1542.4182046024152,630
GA,103,34469.37943616207,4520
GA,105,14269.94424754096,2657
GA,107,30471.09694147085,3687
GA,109,15346.755986007458,1789
GA,111,22125.639617146695,2350
GA,113,47246.07450191421,5173
GA,115,150590.9368891223,12034
GA,117,52606.246167760146,7683
GA,119,28808.84669335114,2734
GA,121,2999727.9843500536,103025
GA,123,18716.724228010866,3272
GA,125,1748.8232933732934,348
GA,127,99308.02868453503,9337
GA,129,67649.99603705911,6824
GA,131,78048.52309743634,3627
GA,133,16643.799046947064,1996
GA,135,653676.1344946707,87166
GA,137,25519.822925386157,4479
GA,139,130729.40108280738,25514
GA,141,1799.6265873015875,1110
GA,143,51415.13353821747,3532
GA,145,35328.216911195515,1620
GA,147,21165.54491055441,2949
GA,149,19573.993637744865,1544
GA,151,306252.02100569115,16781
GA,153,162106.69514698448,15177
GA,155,22407.54672199576,1368
GA,157,61902.826269835256,5673
GA,159,9675.222521530402,1730
GA,161,11776.32304184075,2562
GA,163,14132.84310245854,2625
GA,165,11490.155604905603,1340
GA,167,11647.532936507938,1129
GA,169,10033.721269542004,2431
GA,171,13012.00795287563,1978
GA,173,26165.490456071708,1318
GA,175,113480.80192178699,7865
GA,177,27222.379636717204,2852
GA,179,59990.082427175614,6058
GA,181,4301.946982797906,805
GA,183,14539.076578282831,2008
GA,185,172762.39271377382,14480
GA,187,15041.700948696558,2404
GA,189,40494.14157158848,3482
GA,191,6826.707706182705,1309
GA,193,14314.658970291686,1525
GA,195,33116.02054886149,3577
GA,197,2940.0416125541124,980
GA,199,39248.73880432862,2921
GA,201,6007.296296296297,813
GA,205,82913.34196719888,3596
GA,207,10894.389662298483,2089
GA,209,6477.603726339021,996
GA,211,11676.762743770863,1741
GA,213,66557.51549921755,6209
GA,215,280122.9822377338,26437
GA,217,178134.27422723477,12628
GA,219,11698.678223942505,1604
GA,221,12758.943579078878,1050
GA,223,180345.38574033827,11484
GA,225,35530.96394153351,3229
GA,227,26921.485069690985,2837
GA,229,21288.835288649254,2461
GA,231,17258.497652593225,1657
GA,233,106642.11111218962,6030
GA,235,13434.35302379428,1049
GA,237,22066.706270159586,2562
GA,239,1513.6380252100842,309
GA,241,13330.390724266033,1572
GA,243,27943.01346500722,1004
GA,245,436201.3141813736,31130
GA,247,154087.2560513023,10167
GA,249,5498.498375480727,529
GA,251,20618.061441376314,2066
GA,253,13105.251062826066,1401
GA,255,156134.10495567127,9183
GA,257,32898.144225637625,3480
GA,259,2363.4815656565656,541
GA,261,102927.03438066631,5338
GA,263,2663.231559290383,617
GA,265,4827.88888888889,279
GA,267,18071.7883878367,2802
GA,269,27931.35022804812,968
GA,271,9219.960622384151,1410
GA,273,40673.961578893824,1502
GA,275,123352.52637900092,6450
GA,277,59847.78087196035,6409
GA,279,52573.92726825836,4607
GA,281,4517.463207707326,714
GA,283,7126.465889999458,890
GA,285,182614.14295230625,9001
GA,287,9388.960735171262,1368
GA,289,24004.16557217293,908
GA,291,16552.065254884004,1715
GA,293,25757.76401711034,3755
GA,295,61586.34419687231,7216
GA,297,125479.10751415115,8533
GA,299,58139.242605200576,5293
GA,301,13339.810930735932,739
GA,303,45884.45407944085,2785
GA,305,42203.95242862286,6303
GA,307,1760.8420634920633,307
GA,309,5531.939882543926,802
GA,311,20069.420552815314,2412
GA,313,93999.05142182836,13825
GA,315,4384.9915499533145,1054
GA,317,6976.7347344322325,1355
GA,319,7779.725044180966,1341
GA,321,31532.259273581025,2579
GA,999,0.0,0
PA,1,32712.163736263734,6780
PA,3,329946.70607056346,91435
PA,5,18920.95518631695,5698
PA,7,40086.81656746032,14059
PA,9,61763.96941524659,4099
PA,11,590202.0800860231,41513
PA,13,117212.09436340418,11969
PA,15,83839.89888924357,5284
PA,17,355218.16134556674,30094
PA,19,71080.81547619047,10204
PA,21,225167.76440642693,11641
PA,23,4925.349350649351,510
PA,25,49545.0314014207,5270
PA,27,44063.90355245245,5752
PA,29,469540.8948469929,23066
PA,31,18800.64463175713,2969
PA,33,124226.83553966727,7526
PA,35,24435.628674706935,3195
PA,37,90555.27479365266,4790
PA,39,104909.06243818537,8215
PA,41,126522.93451825956,12581
PA,43,254169.75190136663,26328
PA,45,720994.2459036356,45981
PA,47,42844.49148424675,2466
PA,49,173520.88613759392,32406
PA,51,50573.66119281046,14593
PA,53,1210.4265734265734,356
PA,55,139021.41825878373,11955
PA,57,12139.480604921397,1183
PA,59,8708.533333333333,3471
PA,61,64474.36126096128,3758
PA,63,41262.48121693122,6066
PA,65,60856.77735551169,4232
PA,67,11012.387325759035,1588
PA,69,236148.69243967923,19150
PA,71,407782.98354211595,40231
PA,73,41764.13846153846,8220
PA,75,104632.55470494418,11592
PA,77,429620.3004842706,34373
PA,79,320386.8082482081,31708
PA,81,146080.28971408188,9709
PA,83,55840.96873959375,4379
PA,85,106844.8102378076,10844
PA,87,41720.055582590765,4205
PA,89,88947.22616186916,14996
PA,91,574262.5189082391,38548
PA,93,22050.61629070381,1087
PA,95,184453.49082680844,21321
PA,97,154388.73917431038,8215
PA,99,18149.748626373625,3138
PA,101,2825827.148017838,250481
PA,103,36732.476506622465,4385
PA,105,37403.59836945939,1675
PA,107,229727.76210827645,12745
PA,109,47478.07088434672,2823
PA,111,59128.02964339582,5571
PA,113,2806.213793103448,372
PA,115,30446.601198679487,3481
PA,117,37868.98359350581,3346
PA,119,37392.76999400818,2580
PA,121,33077.900864705465,5244
PA,123,36756.79414336953,3473
PA,125,34248.6069235589,14187
PA,127,68604.69059916772,4065
PA,129,147327.07915145854,24232
PA,131,32197.2236231304,2361
PA,133,275888.3613366653,35767
NY,1,396184.9166225285,19232
NY,3,138275.40352616605,3807
NY,5,653497.291998966,16943
NY,9,308958.1389568706,6684
NY,11,162727.33353732328,5899
NY,13,379612.1159949208,12840
NY,15,416604.8908053084,8219
NY,17,108638.06563865,4396
NY,19,255113.570646582,5708
NY,21,121079.42859617568,4061
NY,23,115647.73170893366,4090
NY,25,82392.74187432794,3502
NY,27,533723.1127494231,14519
NY,29,2327182.2037004298,72930
NY,31,180769.5707225831,2345
NY,33,189066.55637555427,3647
NY,35,208443.9620485425,5219
NY,37,94609.76487655277,3624
NY,39,68875.64006163305,3301
NY,41,3924.633623321124,251
NY,43,149331.65184375554,5346
NY,45,328382.342816808,7806
NY,49,83695.26696823147,1967
NY,51,75286.09149303126,3711
NY,53,106150.99778530773,4576
NY,55,1743314.9246401202,61346
NY,57,152874.70385877189,5473
NY,59,966794.0715107613,57857
NY,61,25707506.707844656,1160844
NY,63,501374.3155957363,15886
NY,65,602767.6828231628,22567
NY,67,1109262.1016745304,38311
NY,69,211140.5595142633,6114
NY,71,638443.6550059147,35063
NY,73,54829.38696263705,3536
NY,75,347385.9622117219,11583
NY,77,73718.01144404669,3811
NY,79,71953.27149144284,2108
NY,83,291687.1465394204,11638
NY,87,304728.4540711898,36990
NY,89,487211.192268865,8432
NY,91,213569.8915876195,9005
NY,93,306501.3093179317,13737
NY,95,52718.39918932957,2043
NY,97,51565.53396844384,1409
NY,99,66864.06883358733,2334
NY,101,304943.35792006104,7554
NY,103,1380572.6941139773,82129
NY,105,368824.9950998143,8003
NY,107,85793.93425316525,3794
NY,109,211847.85981550513,4990
NY,111,329633.1280465171,11117
NY,113,155533.25909780752,3953
NY,115,132573.14591736658,4790
NY,117,207968.8746521929,6421
NY,119,1571498.904415621,58698
NY,121,75013.61124897945,2232
NY,123,50619.523146794905,1811
NY,999,1496103.7759458332,605
SC,1,19428.94694797601,3192
SC,3,281967.8260232168,19554
SC,5,38864.0702766188,1711
SC,7,340059.0489566038,22177
SC,9,35944.50442937265,2392
SC,11,44018.85357767726,3928
SC,13,113240.16666829368,15348
SC,15,352727.8266356217,19652
SC,17,60302.24523316468,1817
SC,19,1040402.2874594544,38081
SC,21,105273.01437538973,8026
SC,23,68522.7374232718,5308
SC,25,71226.45036672996,6736
SC,27,68048.7357156879,5141
SC,29,91589.42407583172,6893
SC,31,182061.40983697525,10333
SC,33,57487.86117288934,6473
SC,35,285726.3144732726,13328
SC,37,28110.28498519025,2636
SC,39,15636.723201471726,3513
SC,41,504704.9762867144,20961
SC,43,105599.66248757797,7909
SC,45,921229.3261773895,49290
SC,47,93722.1162465638,9922
SC,49,58367.61341688607,3379
SC,51,544227.0687135452,34466
SC,53,84996.77768554457,4315
SC,55,80527.30845371992,7956
SC,57,95051.1107200072,9239
SC,59,73454.96855941575,8956
SC,61,44855.52181054239,3301
SC,63,422366.91690360865,27879
SC,65,19061.987759462758,883
SC,67,154792.14117310647,6366
SC,69,59032.577563834806,4982
SC,71,40069.513981478885,5376
SC,73,166029.61237411926,8821
SC,75,209663.7209542944,14859
SC,77,314555.5604699257,12069
SC,79,988552.3990440792,43229
SC,81,23634.26128101746,3064
SC,83,568223.0969400192,36008
SC,85,182502.7567614072,15844
SC,87,32011.13176325183,4003
SC,89,194741.5670758838,5587
SC,91,454207.3003721496,22903
SC,999,0.0,0
TN,0,60807.252669582274,6086
TN,1,165323.984243622,8193
TN,3,125370.31897471525,7177
TN,5,36184.763478642686,1983
TN,7,19070.424431343603,1694
TN,9,223032.26490828602,11286
TN,11,207283.84995305547,11481
TN,13,156126.6780664084,5858
TN,15,12745.776184962695,1610
TN,17,59924.007329518194,3730
