State,County,Total Cost,Number of Children
GA,1,18488.05929213208,2956
GA,3,4635.604450941216,1559
GA,5,12058.921060617475,1625
GA,7,455.2878787878788,432
GA,9,67030.34217784781,5059
GA,11,3483.496495307525,1905
GA,13,41349.70985119497,8024
GA,15,86737.47257211749,12371
GA,17,12512.753431525414,3078
GA,19,22451.92604581001,2787
GA,21,258181.9595313757,24250
GA,23,9362.011628868042,1422
GA,25,12543.368406198204,2523
GA,27,7897.404729674848,2254
GA,29,22035.623081532704,2476
GA,31,63781.5629209818,6935
GA,33,15036.853668033882,4051
GA,35,14583.78071983572,3131
GA,37,7144.401434458788,726
GA,39,19063.321291391854,4694
GA,43,13899.094401066768,1783
GA,45,89256.91752322498,12960
GA,47,36939.418043181766,6250
GA,49,3022.2395658263304,1345
GA,51,164822.79995794804,27991
GA,53,4314.864876669224,544
GA,55,14092.38230918055,3481
GA,57,61052.44029567526,12367
GA,59,49781.21215039162,11195
GA,61,3193.760185892539,601
GA,63,214008.46460664965,51556
GA,65,4378.2298420207235,1187
GA,67,280176.63047626195,58676
GA,69,27104.34937885083,6927
GA,71,62745.10532185152,8299
GA,73,53444.421400242034,7272
GA,75,19073.72263286421,2813
GA,77,70490.79544688134,11187
GA,79,5888.597825948562,1539
GA,81,19881.852481598256,3730
GA,83,6187.535332722832,1332
GA,85,8026.156495919538,1794
GA,87,15017.686178514468,4819
GA,89,440291.82679093065,85600
GA,91,23583.639041484537,2654
GA,93,3899.526461764929,1624
GA,95,57062.315162231775,17816
GA,97,90692.45500283684,14255
GA,99,3004.178601953602,1935
GA,101,697.4789915966386,440
GA,103,28024.47074289905,4468
GA,105,17298.207222447316,2729
GA,107,19629.37586606121,3891
GA,109,10548.55871562648,1860
GA,111,8879.149137627079,2417
GA,113,27226.41758488324,4892
GA,115,56401.513185834425,12066
GA,117,28433.01199945662,7384
GA,119,9587.203371424328,2806
GA,121,783421.0821576429,100902
GA,123,12707.08730363204,3437
GA,125,390.58769230769235,360
GA,127,100110.8711063256,9304
GA,129,28964.053677964912,7158
GA,131,23018.129795317916,3805
GA,133,10897.389785214786,2060
GA,135,274428.0043452953,83414
GA,137,11052.61370352429,4368
GA,139,75418.36492483942,23985
GA,141,9434.443036914776,1162
GA,143,27886.13207429833,3605
GA,145,20930.30426300351,1684
GA,147,4317.24420563097,2956
GA,149,7713.06180811148,1514
GA,151,122782.40977614756,16534
GA,153,83611.27017086826,14766
GA,155,9278.026091043459,1336
GA,157,27163.348465418032,6004
GA,159,12901.02187378755,1964
GA,161,14972.031674151012,2713
GA,163,11452.549942418696,2642
GA,165,11795.852150335046,1379
GA,167,14790.73175849778,1173
GA,169,21662.983057188805,2503
GA,171,9404.184188831392,1912
GA,173,7259.996775025798,1310
GA,175,75702.30145839104,7305
GA,177,8723.833133995635,2404
GA,179,40691.39080689725,6085
GA,181,3804.361111111111,790
GA,183,11371.835485345991,2060
GA,185,111010.10961776524,14586
GA,187,5945.047405535641,2471
GA,189,17925.82151686034,3409
GA,191,11488.248836087425,1312
GA,193,12124.881876018715,1799
GA,195,12243.74451826768,3793
GA,197,2666.9541234994795,1044
GA,199,25520.047138827947,3109
GA,201,1720.0744284451182,863
GA,205,11942.364712902072,3957
GA,207,12950.429413587504,2113
GA,209,4990.3617487560605,1091
GA,211,10412.134897000142,1902
GA,213,26101.02373677163,6155
GA,215,225509.2950056623,25940
GA,217,82356.2227481713,13077
GA,219,7829.051765247846,1617
GA,221,7259.928796367032,908
GA,223,65909.83317229999,10970
GA,225,13679.641134454643,3180
GA,227,9615.94401605644,2932
GA,229,16663.783023869877,2390
GA,231,11336.760810975515,1749
GA,233,53201.334383711204,6037
GA,235,12136.597023564673,1101
GA,237,20975.887123038203,2540
GA,239,517.7348484848485,300
GA,241,11551.063419973745,1524
GA,243,4652.418972854844,1019
GA,245,126947.20908430574,31020
GA,247,57720.03868330742,10608
GA,249,3113.6560838649652,512
GA,251,14245.442186517184,2145
GA,253,7943.9211961604115,1375
GA,255,48010.35258844833,8888
GA,257,13239.419119336799,3458
GA,259,3171.50971691707,590
GA,261,35778.50849582135,5260
GA,263,5208.060517913459,649
GA,265,188.72727272727272,278
GA,267,16516.709216683194,2941
GA,269,14426.651575178636,996
GA,271,10373.739543191015,1673
GA,273,5500.92292059792,1640
GA,275,57268.845087851805,6143
GA,277,32379.261876576515,6458
GA,279,37620.22043037372,5156
GA,281,2928.7816526610645,779
GA,283,23650.970521104708,974
GA,285,40342.83266910725,8801
GA,287,4654.588811188811,1426
GA,289,10254.623919063391,945
GA,291,7416.777429052429,1757
GA,293,31119.719402001152,3778
GA,295,58312.47971578251,7355
GA,297,54768.432223901385,8914
GA,299,33561.52092555112,5235
GA,301,4643.912608225108,793
GA,303,18237.00138199864,2763
GA,305,34259.293014579154,4459
GA,307,649.9558823529413,304
GA,309,4912.6776377131655,820
GA,311,6947.704855889724,2410
GA,313,49745.2202186381,14190
GA,315,4104.982142857143,1188
GA,317,1938.4006981580512,1346
GA,319,6528.579012654012,1373
GA,321,15953.304726647337,2689
GA,999,3797.808333333333,63
PA,1,37422.05161333765,6784
PA,3,55887.93314671441,92968
PA,5,5063.798039215686,5693
PA,7,4751.523611111112,14126
PA,9,47193.30002724289,4170
PA,11,42207.17190055315,41417
PA,13,164969.28188365907,12042
PA,15,87283.85572967997,5389
PA,17,32818.988095238084,29748
PA,19,26809.33179160021,10177
PA,21,208090.5021117521,11730
PA,23,6532.277597402598,532
PA,25,104506.18973752717,5146
PA,27,111059.53181064555,5806
PA,29,39530.93095238095,23187
PA,31,70111.42708397657,3079
PA,33,152892.99204203437,7786
PA,35,82984.68198679789,3219
PA,37,112216.66152949457,4762
PA,39,183201.87576150414,8569
PA,41,23970.4734883474,11933
PA,43,48216.9536525974,25802
PA,45,59251.166554931995,44943
PA,47,61214.60341226697,2589
PA,49,353479.22702710814,32776
PA,51,10489.59528478058,15055
PA,53,6907.070238095237,356
PA,55,152358.47629835177,12009
PA,57,19588.49741069116,1229
PA,59,3677.6,3723
PA,61,88266.07625728025,3827
PA,63,19225.886411187872,6237
PA,65,87664.87946779761,4437
PA,67,43915.90914727148,1652
PA,69,610515.7225019692,18830
PA,71,64550.40134728533,39318
PA,73,5239.380749105966,8333
PA,75,12029.165753690757,11237
PA,77,64153.2666475729,34432
PA,79,433982.48324742564,31232
PA,81,239529.91228355485,9998
PA,83,122210.22676154373,4376
PA,85,215859.90315025247,11034
PA,87,115321.55591581961,4291
PA,89,233351.46906880767,15140
PA,91,37539.06977563498,38451
PA,93,30266.1821550998,1130
PA,95,26844.49838217338,20910
PA,97,178928.90921303647,8044
PA,99,8223.086471861472,3118
PA,101,167189.39622123187,249620
PA,103,61535.95891533675,4242
PA,105,32041.398289575143,1722
PA,107,362070.13113641815,12553
PA,109,62950.595993272356,2771
PA,111,104868.00174073348,5635
PA,113,3258.3770396270397,379
PA,115,64347.06009594692,3564
PA,117,60780.55608276858,3427
PA,119,83314.01924309589,2640
PA,121,96955.65100332387,5269
PA,123,70678.8798899161,3415
PA,125,9472.139285714286,14432
PA,127,101261.05425671175,4170
PA,129,32538.59250233428,24304
PA,131,40527.271799959315,2412
PA,133,42407.36726190476,34799
NY,1,421814.30154201476,17644
NY,3,82394.32671744148,3625
NY,5,508474.78391840786,15966
NY,9,282230.2285604582,6225
NY,11,136992.67227356337,5431
NY,13,238951.99630665148,12062
NY,15,196028.01206602785,7962
NY,17,58720.78738418301,4109
NY,19,155820.21344760514,5125
NY,21,69145.28199423628,3624
NY,23,75430.80871169895,3890
NY,25,64187.32827699263,3127
NY,27,387417.034499122,12985
NY,29,1092920.9310100786,67929
NY,31,49818.27336096503,2084
NY,33,98600.50544227184,3256
NY,35,194166.64843454087,4900
NY,37,74856.24512699973,3462
NY,39,45264.39504633964,3013
NY,41,6590.934027777777,212
NY,43,97020.78958193805,4909
NY,45,133736.18209874342,7201
NY,49,22082.284423215668,1762
NY,51,60012.232569790685,3408
NY,53,87323.02236864247,4081
NY,55,1231962.2508666052,56506
NY,57,117484.76233468107,5152
NY,59,698323.2572034522,51154
NY,61,12022012.3602161,1123940
NY,63,324504.5515833808,14750
NY,65,632630.8086555887,20583
NY,67,936151.352434538,35442
NY,69,196240.08117895137,5516
NY,71,567149.851217821,32123
NY,73,47967.20645414474,3355
NY,75,134524.56213626027,10689
NY,77,57750.7353701367,3534
NY,79,87339.82966627223,1895
NY,83,229030.24635619138,10720
NY,87,285869.626663641,32706
NY,89,173367.72065073755,7799
NY,91,196372.8364464113,8060
NY,93,355259.3874035905,12382
NY,95,45822.902849682985,1810
NY,97,20725.08684209309,1259
