State,County,Total Cost,Number of Children
GA,1,4926.754497354497,2956
GA,3,1090.0,1559
GA,5,6207.795337995337,1625
GA,7,2736.2404761904763,432
GA,9,10927.69259702286,5059
GA,11,3269.3148809523805,1905
GA,13,13539.361104958765,8024
GA,15,15078.343441407662,12371
GA,17,2023.6708333333333,3078
GA,19,2784.858026695527,2787
GA,21,37903.83701257103,24250
GA,23,546.2222222222222,1422
GA,25,2891.161408036408,2523
GA,27,5861.496464068338,2254
GA,29,3064.981481481481,2476
GA,31,9974.138129746598,6935
GA,33,5339.682761437908,4051
GA,35,2948.1307189542495,3131
GA,37,984.311111111111,726
GA,39,13266.502749517644,4694
GA,43,2643.2507936507936,1783
GA,45,25657.203707643384,12960
GA,47,22477.629592862075,6250
GA,49,865.0,1345
GA,51,46741.60183993627,27991
GA,53,2175.1861471861466,544
GA,55,1820.1945075757574,3481
GA,57,11919.94941724942,12367
GA,59,12002.8154781493,11195
GA,61,610.6,601
GA,63,70369.70636927756,51556
GA,65,3247.835565251742,1187
GA,67,63995.28945305915,58676
GA,69,7154.627777777777,6927
GA,71,11211.53509480715,8299
GA,73,11426.137506937504,7272
GA,75,3715.1755146121995,2813
GA,77,24434.960335954893,11187
GA,79,4070.0444875386047,1539
GA,81,8018.031765130296,3730
GA,83,1655.3676470588236,1332
GA,85,3799.0319264069267,1794
GA,87,12627.410809778457,4819
GA,89,109244.08822646113,85600
GA,91,2832.137161084529,2654
GA,93,5424.55576776165,1624
GA,95,39359.937887331966,17816
GA,97,15783.50831665713,14255
GA,99,2180.727777777778,1935
GA,101,241.25,440
GA,103,6093.618593824475,4468
GA,105,2001.7837902837905,2729
GA,107,7112.315159694108,3891
GA,109,620.5785984848485,1860
GA,111,3340.8059949854073,2417
GA,113,4665.364300599467,4892
GA,115,17598.035750211835,12066
GA,117,10859.520313958916,7384
GA,119,3191.195370370371,2806
GA,121,118715.07796904413,100902
GA,123,3154.694474969476,3437
GA,125,0.0,360
GA,127,12024.394623797256,9304
GA,129,8439.281603630288,7158
GA,131,8292.769922669922,3805
GA,133,1893.3138888888889,2060
GA,135,104335.93601814249,83414
GA,137,5442.507575203995,4368
GA,139,26250.12201756576,23985
GA,141,3388.733333333333,1162
GA,143,7478.922031974777,3605
GA,145,3191.8056041181044,1684
GA,147,3168.75,2956
GA,149,901.5039682539683,1514
GA,151,26969.72499610955,16534
GA,153,20550.22197321861,14766
GA,155,754.1666666666665,1336
GA,157,26327.097427572433,6004
GA,159,1702.1,1964
GA,161,866.8869047619047,2713
GA,163,5194.360822510823,2642
GA,165,803.1212121212121,1379
GA,167,4012.1753968253965,1173
