State,County,Total Cost,Number of Children
GA,1,83289.55600867952,2956
GA,3,73173.26272112147,1559
GA,5,61033.47920727749,1625
GA,7,18530.62701418952,432
GA,9,223155.14757649755,5059
GA,11,48989.210923838094,1905
GA,13,249657.57284724922,8024
GA,15,331277.12161864515,12371
GA,17,112430.56202288518,3078
GA,19,103144.95430756957,2787
GA,21,545616.8216205051,24250
GA,23,48357.9340767828,1422
GA,25,71820.06632805821,2523
GA,27,75729.70433436104,2254
GA,29,74488.58698521221,2476
GA,31,214788.4281529579,6935
GA,33,205620.54812155466,4051
GA,35,79808.34122821905,3131
GA,37,24972.349837172624,726
GA,39,88074.60608729221,4694
GA,43,51876.34660837037,1783
GA,45,422003.43494235096,12960
GA,47,130705.05341656039,6250
GA,49,43546.07021612646,1345
GA,51,610697.3728388984,27991
GA,53,21582.71061671745,544
GA,55,109740.70284636949,3481
GA,57,270593.455757593,12367
GA,59,415728.8042766143,11195
GA,61,7693.847727272727,601
GA,63,1196962.7538875472,51556
GA,65,73640.82804410503,1187
GA,67,1171279.6314974157,58676
GA,69,376309.8101940126,6927
GA,71,350216.50575302896,8299
GA,73,228509.67661933968,7272
GA,75,86168.02261281067,2813
GA,77,336114.9742559935,11187
GA,79,43765.56197617812,1539
GA,81,109316.27173208914,3730
GA,83,36941.455189556815,1332
GA,85,32289.067409850762,1794
GA,87,138893.7044841743,4819
GA,89,1962102.420254066,85600
GA,91,145570.70710052745,2654
GA,93,47402.40107099775,1624
GA,95,1099128.8429244154,17816
GA,97,400151.0755998108,14255
GA,99,54132.79448591797,1935
GA,101,13773.195339423644,440
GA,103,119097.35592210374,4468
GA,105,93516.24912750784,2729
GA,107,169904.21687987805,3891
GA,109,57414.447660550206,1860
GA,111,113547.36785845029,2417
GA,113,78026.72278110588,4892
GA,115,338844.1524838349,12066
GA,117,158862.4519862684,7384
GA,119,145783.87309897545,2806
GA,121,1882642.14531703,100902
GA,123,120663.58918678015,3437
GA,125,8157.195316165316,360
GA,127,211240.63058629422,9304
GA,129,160981.45922541845,7158
GA,131,98586.0123123046,3805
GA,133,89399.3184372816,2060
GA,135,1978228.640893244,83414
