State,County,Total Cost,Number of Children
GA,1,2524.735449735449,2956
GA,3,399.2380952380952,1559
GA,5,747.8679487179487,1625
GA,7,1206.361111111111,432
GA,9,2456.979256854257,5059
GA,11,2323.686868686869,1905
GA,13,14622.498544847736,8024
GA,15,8182.247925971088,12371
GA,17,3745.8899154589367,3078
GA,19,1383.595238095238,2787
GA,21,25594.815117426144,24250
GA,23,3773.166666666667,1422
GA,25,2557.645071982281,2523
GA,27,7962.806122118622,2254
GA,29,3819.103566361176,2476
GA,31,3889.83860930736,6935
GA,33,2360.9985389610392,4051
GA,35,833.9333333333334,3131
GA,37,1722.0,726
GA,39,3646.921226654537,4694
GA,43,1371.6525641025642,1783
GA,45,7527.2148809523815,12960
GA,47,5972.809214425889,6250
GA,49,1274.5,1345
GA,51,26909.08186266349,27991
GA,53,634.0357142857142,544
GA,55,2800.535328560329,3481
GA,57,14567.532846197922,12367
GA,59,10264.639239926739,11195
GA,61,1055.335294117647,601
GA,63,36695.29642525351,51556
GA,65,0.0,1187
GA,67,44604.19585326595,58676
GA,69,3314.850000000001,6927
GA,71,6224.438095238094,8299
GA,73,8944.712932900435,7272
GA,75,1761.6799999999996,2813
GA,77,14965.554635642136,11187
GA,79,428.4,1539
GA,81,2232.098214285714,3730
GA,83,1015.0,1332
GA,85,1920.4729545454547,1794
GA,87,5011.238888888889,4819
GA,89,91705.5878541653,85600
GA,91,4691.28125,2654
GA,93,3372.201368806632,1624
GA,95,78584.0311817249,17816
GA,97,9018.146852138803,14255
GA,99,607.1388888888888,1935
GA,101,241.25,440
GA,103,9542.370013320013,4468
GA,105,1590.6217948717951,2729
GA,107,6779.92901318954,3891
GA,109,1822.1944444444448,1860
GA,111,147.72746697746697,2417
GA,113,4856.404761904762,4892
GA,115,7578.3375656601465,12066
GA,117,8157.798890559568,7384
GA,119,697.0833333333335,2806
GA,121,117560.07996808153,100902
GA,123,2961.2816142191136,3437
GA,125,679.75,360
GA,127,5442.313696488697,9304
GA,129,4673.543253968253,7158
GA,131,736.3293650793651,3805
GA,133,516.7708333333334,2060
GA,135,89667.040266386,83414
GA,137,4176.905715811966,4368
GA,139,28011.801465631317,23985
GA,141,656.0,1162
GA,143,2577.9715768108013,3605
GA,145,266.25,1684
GA,147,2670.7382326007323,2956
GA,149,514.254761904762,1514
GA,151,18664.76841908092,16534
GA,153,15362.504604775733,14766
GA,155,2146.479411764706,1336
GA,157,1913.8267478708656,6004
GA,159,1538.4198773448777,1964
GA,161,3697.667935767936,2713
GA,163,2348.2676470588235,2642
GA,165,517.8547619047619,1379
GA,167,0.0,1173
GA,169,493.95,2503
GA,171,4746.311507936508,1912
GA,173,1037.9358974358977,1310
GA,175,5814.194805194806,7305
GA,177,8369.894519070254,2404
GA,179,8265.308554092964,6085
GA,181,0.0,790
GA,183,1577.142857142857,2060
GA,185,11251.56286534816,14586
GA,187,2677.0670995671,2471
GA,189,3023.055448717949,3409
GA,191,1463.7407407407404,1312
GA,193,1693.0357142857142,1799
GA,195,7814.8069444444445,3793
GA,197,2112.972619047619,1044
GA,199,1260.519230769231,3109
GA,201,520.0,863
GA,205,4722.690592740593,3957
GA,207,1069.9772727272727,2113
GA,209,1678.7464285714286,1091
GA,211,3100.6,1902
GA,213,10658.07916874792,6155
GA,215,25136.70052100677,25940
GA,217,14870.96311400083,13077
GA,219,287.14285714285717,1617
GA,221,138.19444444444446,908
GA,223,8564.987042690866,10970
GA,225,10763.700969595706,3180
GA,227,2927.826465201465,2932
GA,229,161.5,2390
GA,231,2167.828205128205,1749
GA,233,3206.7686965811963,6037
GA,235,1612.625,1101
GA,237,1298.0685383244204,2540
GA,239,0.0,300
GA,241,677.7909090909093,1524
GA,243,1021.6666666666665,1019
GA,245,67267.23535323955,31020
GA,247,8098.1961180124235,10608
GA,249,97.5,512
GA,251,6726.824477483301,2145
GA,253,1893.9517399267402,1375
GA,255,7916.675891551258,8888
GA,257,390.39473684210526,3458
GA,259,0.0,590
GA,261,7368.799116825205,5260
GA,263,2236.125,649
GA,265,1130.8166666666666,278
GA,267,950.9670391699804,2941
GA,269,350.625,996
GA,271,1652.5326054664292,1673
GA,273,8161.297017797016,1640
GA,275,3023.2305361305357,6143
GA,277,5410.961343688991,6458
GA,279,3484.107142857143,5156
GA,281,1218.875,779
GA,283,0.0,974
GA,285,6219.748529411764,8801
GA,287,5776.871527777777,1426
GA,289,1654.0833333333335,945
GA,291,3230.4080687830688,1757
GA,293,2139.2580128205127,3778
GA,295,5761.220504005798,7355
GA,297,8571.84373272926,8914
GA,299,2334.9325396825398,5235
GA,301,499.1428571428572,793
GA,303,3696.459126984127,2763
GA,305,6751.9453213453235,4459
GA,307,134.45833333333334,304
GA,309,0.0,820
GA,311,2325.333333333333,2410
GA,313,18789.368351095494,14190
GA,315,1918.6608134920637,1188
GA,317,1783.4024725274726,1346
GA,319,1240.8333333333335,1373
GA,321,4184.103102453102,2689
GA,999,0.0,63
PA,1,416.0,6784
PA,3,9488.3375,92968
PA,5,0.0,5693
PA,7,73.0,14126
PA,9,4883.408540764791,4170
PA,11,627.8333333333334,41417
PA,13,37446.49703490953,12042
PA,15,22601.12282588391,5389
PA,17,4906.0,29748
PA,19,0.0,10177
PA,21,46035.115621123514,11730
PA,23,1041.5238095238094,532
PA,25,8585.701661825016,5146
PA,27,13653.723638349957,5806
PA,29,5154.86111111111,23187
PA,31,14810.090999741002,3079
PA,33,12849.801894815706,7786
PA,35,12276.936417259212,3219
PA,37,13295.37481962482,4762
PA,39,25703.793154761905,8569
PA,41,5677.375,11933
PA,43,4173.157828282829,25802
PA,45,912.0,44943
PA,47,5383.152572964669,2589
PA,49,40527.6524238935,32776
PA,51,87.0,15055
PA,53,0.0,356
PA,55,28707.915675317567,12009
PA,57,7627.4456950729,1229
PA,59,1292.0,3723
PA,61,22592.66482406483,3827
PA,63,7109.0,6237
PA,65,9738.365814523291,4437
PA,67,6310.369841269841,1652
PA,69,74306.65569421549,18830
PA,71,846.7589285714287,39318
PA,73,449.4130434782609,8333
PA,75,0.0,11237
PA,77,2138.3277777777776,34432
PA,79,69239.00481357088,31232
PA,81,21170.65205437837,9998
PA,83,2328.3975313479627,4376
PA,85,29242.223266655947,11034
PA,87,5761.086779599711,4291
PA,89,36323.914918414914,15140
PA,91,1372.3333333333335,38451
PA,93,6954.631511544011,1130
PA,95,1041.95,20910
PA,97,29559.283477160567,8044
PA,99,0.0,3118
PA,101,6121.069444444444,249620
PA,103,10119.737554112557,4242
PA,105,4655.685714285714,1722
PA,107,34089.992153168954,12553
PA,109,12159.058567127317,2771
PA,111,10364.798836756923,5635
PA,113,457.0,379
PA,115,6123.376488544136,3564
PA,117,19145.251875901875,3427
PA,119,11978.727976190476,2640
PA,121,15210.922110389609,5269
PA,123,5158.177777777778,3415
PA,125,0.0,14432
PA,127,7390.954501915709,4170
PA,129,492.5,24304
PA,131,2757.2409090909086,2412
PA,133,14989.833333333336,34799
NY,1,48937.09150573248,17644
NY,3,527.7,3625
NY,5,31657.259227996812,15966
NY,9,10195.120238095238,6225
NY,11,8768.52955606485,5431
NY,13,26336.72603830612,12062
NY,15,9774.94708415223,7962
NY,17,2352.577380952381,4109
NY,19,5057.799476911976,5125
NY,21,13853.839093799328,3624
NY,23,5550.228246753247,3890
NY,25,2388.1666666666665,3127
NY,27,19411.875209512706,12985
NY,29,134783.66797553241,67929
NY,31,8307.986862278101,2084
NY,33,7033.396103896105,3256
NY,35,12264.899817239288,4900
NY,37,3577.584415257945,3462
NY,39,4320.38888888889,3013
NY,41,0.0,212
NY,43,12057.57207792208,4909
NY,45,3688.653968253969,7201
NY,49,2362.879365079365,1762
NY,51,11358.471153846154,3408
NY,53,6876.8111471861475,4081
NY,55,154174.79945577073,56506
NY,57,8899.90506021756,5152
NY,59,190879.40606467356,51154
NY,61,2788311.871359446,1123940
NY,63,50825.35356839452,14750
NY,65,62895.50071359197,20583
NY,67,91782.59591033963,35442
NY,69,19517.348229548235,5516
NY,71,59720.98695803179,32123
NY,73,1598.6305555555555,3355
NY,75,17832.676518759014,10689
NY,77,2617.965782828283,3534
NY,79,6526.403284215784,1895
NY,83,18177.79568744164,10720
NY,87,87234.47485477486,32706
NY,89,17063.297520126933,7799
NY,91,19846.25665937377,8060
NY,93,12318.66939245395,12382
